time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-15 11:07:47.566,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:12:49.028,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:17:44.914,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:22:45.966,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:27:47.485,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:32:48.962,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:37:44.898,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:42:45.903,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:47:47.953,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:52:49.411,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:57:45.423,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 12:02:46.804,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 12:07:47.857,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 12:12:49.334,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 12:17:45.260,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
